,bus,Pg,Qg,Qmax,Qmin,Vg,mBase,status,Pmax,Pmin,Pc1,Pc2,Qc1min,Qc1max,Qc2min,Qc2max,ramp_agc,ramp_10,ramp_30,ramp_q,apf,mu_Pmax,mu_Pmin,mu_Qmax,mu_Qmin
11162,2023295,7.94,3.92,3.92,-0.5,1.0269,13.49,1,7.94,7.94,0,0,0,0,0,0,0,0,0,0,10.2,0.0,0.0,0.0,0.0
11163,2023296,5.07,-0.5,3.92,-0.5,0.989,10.31,1,5.07,5.07,0,0,0,0,0,0,0,0,0,0,10.2,0.0,0.0,0.0,0.0
11164,2023297,10.2,-0.5,3.92,-0.5,0.9891,10.33,1,10.2,10.2,0,0,0,0,0,0,0,0,0,0,10.2,0.0,0.0,0.0,0.0
11165,2023298,28.11,0.0,0.0,0.0,1.04,30.0,1,28.11,28.11,0,0,0,0,0,0,0,0,0,0,30.0,0.0,0.0,0.0,0.0
11166,2023298,27.55,0.0,0.0,0.0,1.04,35.33,1,27.55,27.55,0,0,0,0,0,0,0,0,0,0,30.0,0.0,0.0,0.0,0.0
11167,2023298,22.76,0.0,0.0,0.0,1.04,36.45,1,22.76,22.76,0,0,0,0,0,0,0,0,0,0,30.0,0.0,0.0,0.0,0.0
11168,2023302,47.51,0.0,0.0,0.0,1.0388,56.2,1,47.51,47.51,0,0,0,0,0,0,0,0,0,0,50.0,0.0,0.0,0.0,0.0
11169,2023303,20.2,0.0,0.0,0.0,1.0387,20.59,1,20.2,20.2,0,0,0,0,0,0,0,0,0,0,20.2,0.0,0.0,0.0,0.0
11170,2023303,14.2,0.0,0.0,0.0,1.0387,22.41,1,14.2,14.2,0,0,0,0,0,0,0,0,0,0,20.0,0.0,0.0,0.0,0.0
11171,2023304,20.0,0.0,0.0,0.0,0.9993,20.0,1,20.0,20.0,0,0,0,0,0,0,0,0,0,0,20.0,0.0,0.0,0.0,0.0
11172,2023305,0.0,0.0,0.0,0.0,1.0385,25.78,0,19.8,3.2,0,0,0,0,0,0,0,0,0,0,19.8,0.0,0.0,0.0,0.0
11173,2023306,36.36,8.13,19.2,-2.45,1.038,50.59,1,36.36,36.36,0,0,0,0,0,0,0,0,0,0,50.0,0.0,0.0,0.0,0.0
11174,2023306,33.66,8.13,19.2,-2.45,1.038,67.91,1,33.66,33.66,0,0,0,0,0,0,0,0,0,0,50.0,0.0,0.0,0.0,0.0
11175,2023307,15.37,-0.98,7.72,-0.98,1.0192,20.1,1,15.37,15.37,0,0,0,0,0,0,0,0,0,0,20.1,0.0,0.0,0.0,0.0
11176,2023307,0.0,0.0,18.66,-2.38,1.0192,63.31,0,48.6,6.56,0,0,0,0,0,0,0,0,0,0,48.6,0.0,0.0,0.0,0.0
11177,2023309,55.87,-6.2,28.44,-6.2,1.0172,75.82,1,55.87,5.97,0,0,0,0,0,0,0,0,0,0,55.88,0.0,0.0,0.0,0.0
11178,2023309,55.87,-6.2,28.44,-6.2,1.0172,67.38,1,55.87,15.8,0,0,0,0,0,0,0,0,0,0,55.875,0.0,0.0,0.0,0.0
11179,2023309,55.87,-6.2,28.44,-6.2,1.0172,75.93,1,55.87,20.67,0,0,0,0,0,0,0,0,0,0,55.875,0.0,0.0,0.0,0.0
11180,2023309,55.87,-6.2,28.44,-6.2,1.0172,59.84,1,55.87,27.71,0,0,0,0,0,0,0,0,0,0,55.88,0.0,0.0,0.0,0.0
11181,2023311,33.82,-1.71,13.39,-1.71,1.0241,52.32,1,33.82,33.82,0,0,0,0,0,0,0,0,0,0,34.88,0.0,0.0,0.0,0.0
11182,2023311,34.88,-1.71,13.39,-1.71,1.0241,44.03,1,34.88,34.88,0,0,0,0,0,0,0,0,0,0,34.88,0.0,0.0,0.0,0.0
11183,2023311,0.0,0.0,13.39,-1.71,1.0241,44.05,0,34.88,7.67,0,0,0,0,0,0,0,0,0,0,34.88,0.0,0.0,0.0,0.0
11184,2023311,24.68,-1.71,13.39,-1.71,1.0241,46.99,1,24.68,24.68,0,0,0,0,0,0,0,0,0,0,34.88,0.0,0.0,0.0,0.0
11185,2023311,0.0,0.0,13.39,-1.71,1.0241,44.12,0,34.88,6.87,0,0,0,0,0,0,0,0,0,0,34.88,0.0,0.0,0.0,0.0
11186,2023313,11.37,0.0,0.0,0.0,1.0406,20.48,1,11.37,11.37,0,0,0,0,0,0,0,0,0,0,20.0,0.0,0.0,0.0,0.0
11187,2023313,14.51,0.0,0.0,0.0,1.0406,23.88,1,14.51,14.51,0,0,0,0,0,0,0,0,0,0,19.0,0.0,0.0,0.0,0.0
11188,2023315,38.2,13.33,19.44,-4.24,1.04,46.6,1,38.2,16.2,0,0,0,0,0,0,0,0,0,0,38.2,0.0,0.0,0.0,0.0
11189,2023318,27.4,13.95,13.95,-3.04,1.0192,30.62,1,27.4,7.33,0,0,0,0,0,0,0,0,0,0,27.4,0.0,0.0,0.0,0.0
11190,2023318,27.4,13.95,13.95,-3.04,1.0192,30.74,1,27.4,7.4,0,0,0,0,0,0,0,0,0,0,27.4,0.0,0.0,0.0,0.0
11191,2023319,67.5,25.92,25.92,-3.31,1.044,75.37,1,67.5,67.5,0,0,0,0,0,0,0,0,0,0,67.5,0.0,0.0,0.0,0.0
11192,2023319,0.0,0.0,25.92,-3.31,1.044,74.26,0,67.5,16.43,0,0,0,0,0,0,0,0,0,0,67.5,0.0,0.0,0.0,0.0
11193,2023321,10.8,-0.53,4.15,-0.53,1.0449,11.95,1,10.8,10.8,0,0,0,0,0,0,0,0,0,0,10.8,0.0,0.0,0.0,0.0
11194,2023322,18.22,-1.08,8.48,-1.08,1.0444,22.08,1,18.22,18.22,0,0,0,0,0,0,0,0,0,0,22.08,0.0,0.0,0.0,0.0
11195,2023324,20.0,-1.08,8.48,-1.08,1.0437,22.08,1,20.0,20.0,0,0,0,0,0,0,0,0,0,0,22.075,0.0,0.0,0.0,0.0
11196,2023325,13.96,-1.08,8.48,-1.08,1.0415,24.5,1,13.96,13.96,0,0,0,0,0,0,0,0,0,0,22.075,0.0,0.0,0.0,0.0
11197,2023326,22.08,-1.08,8.48,-1.08,1.0432,23.66,1,22.08,22.08,0,0,0,0,0,0,0,0,0,0,22.08,0.0,0.0,0.0,0.0
11198,2023329,66.6,6.58,33.9,-7.39,1.04,74.99,1,66.6,13.11,0,0,0,0,0,0,0,0,0,0,66.6,0.0,0.0,0.0,0.0
11199,2023329,66.6,6.58,33.9,-7.39,1.04,76.28,1,66.6,8.83,0,0,0,0,0,0,0,0,0,0,66.6,0.0,0.0,0.0,0.0
11200,2023333,0.0,0.0,0.0,0.0,1.045,35.04,0,30.73,3.26,0,0,0,0,0,0,0,0,0,0,30.73,0.0,0.0,0.0,0.0
11201,2023333,24.87,0.0,0.0,0.0,1.045,33.88,1,24.87,24.87,0,0,0,0,0,0,0,0,0,0,30.7333,0.0,0.0,0.0,0.0
11202,2023334,0.0,0.0,0.0,0.0,1.0449,31.26,0,30.73,14.64,0,0,0,0,0,0,0,0,0,0,30.73,0.0,0.0,0.0,0.0
11203,2023337,27.45,-1.84,14.4,-1.84,1.0376,43.6,1,27.45,27.45,0,0,0,0,0,0,0,0,0,0,37.5,0.0,0.0,0.0,0.0
11204,2023338,0.0,0.0,30.11,-3.84,1.04,115.54,0,78.4,22.17,0,0,0,0,0,0,0,0,0,0,78.4,0.0,0.0,0.0,0.0
11205,2023338,60.59,30.11,30.11,-3.84,1.04,90.82,1,60.59,60.59,0,0,0,0,0,0,0,0,0,0,78.4,0.0,0.0,0.0,0.0
11206,2023340,0.0,0.0,30.79,-6.72,1.0153,69.73,0,60.5,9.56,0,0,0,0,0,0,0,0,0,0,60.5,0.0,0.0,0.0,0.0
11207,2023340,60.5,-6.72,30.79,-6.72,1.0153,77.57,1,60.5,21.7,0,0,0,0,0,0,0,0,0,0,60.5,0.0,0.0,0.0,0.0
11208,2023345,0.0,0.0,6.36,-1.39,1.04,12.5,0,12.5,6.21,0,0,0,0,0,0,0,0,0,0,12.5,0.0,0.0,0.0,0.0
11209,2023346,18.1,9.21,9.21,-2.01,1.0192,18.32,1,18.1,3.27,0,0,0,0,0,0,0,0,0,0,18.1,0.0,0.0,0.0,0.0
11210,2023346,18.1,9.21,9.21,-2.01,1.0192,26.62,1,18.1,2.17,0,0,0,0,0,0,0,0,0,0,18.1,0.0,0.0,0.0,0.0
11211,2023346,49.0,24.94,24.94,-5.44,1.0192,50.07,1,49.0,20.28,0,0,0,0,0,0,0,0,0,0,49.0,0.0,0.0,0.0,0.0
11212,2023347,0.0,0.0,4.34,-0.55,1.0192,11.51,0,11.3,4.79,0,0,0,0,0,0,0,0,0,0,11.3,0.0,0.0,0.0,0.0
11213,2023347,38.5,-1.89,14.78,-1.89,1.0192,43.79,1,38.5,38.5,0,0,0,0,0,0,0,0,0,0,38.5,0.0,0.0,0.0,0.0
11214,2023347,27.83,-1.89,14.78,-1.89,1.0192,42.9,1,27.83,27.83,0,0,0,0,0,0,0,0,0,0,38.5,0.0,0.0,0.0,0.0
11215,2023347,31.94,-1.89,14.78,-1.89,1.0192,43.97,1,31.94,31.94,0,0,0,0,0,0,0,0,0,0,38.5,0.0,0.0,0.0,0.0
11216,2023348,71.2,13.29,33.18,-8.69,1.0143,95.2,1,71.2,18.56,0,0,0,0,0,0,0,0,0,0,71.2,0.0,0.0,0.0,0.0
11217,2023348,71.2,13.29,33.18,-8.69,1.0143,74.07,1,71.2,13.76,0,0,0,0,0,0,0,0,0,0,71.2,0.0,0.0,0.0,0.0
11218,2023351,24.9,12.67,12.67,-2.76,0.9975,27.54,1,24.9,11.66,0,0,0,0,0,0,0,0,0,0,24.9,0.0,0.0,0.0,0.0
11219,2023351,24.9,12.67,12.67,-2.76,0.9975,24.9,1,24.9,10.44,0,0,0,0,0,0,0,0,0,0,24.9,0.0,0.0,0.0,0.0
11220,2023352,24.0,12.22,12.22,-2.66,0.9958,35.37,1,24.0,3.65,0,0,0,0,0,0,0,0,0,0,24.0,0.0,0.0,0.0,0.0
11221,2023353,0.0,0.0,14.4,-1.84,1.0192,52.39,0,37.5,4.24,0,0,0,0,0,0,0,0,0,0,37.5,0.0,0.0,0.0,0.0
11222,2023353,33.78,-1.84,14.4,-1.84,1.0192,37.5,1,33.78,33.78,0,0,0,0,0,0,0,0,0,0,37.5,0.0,0.0,0.0,0.0
11223,2023354,0.0,0.0,27.14,-3.46,1.0241,91.44,0,70.67,15.08,0,0,0,0,0,0,0,0,0,0,70.6667,0.0,0.0,0.0,0.0
11224,2023354,70.67,27.14,27.14,-3.46,1.0241,105.22,1,70.67,70.67,0,0,0,0,0,0,0,0,0,0,70.6667,0.0,0.0,0.0,0.0
11225,2023354,0.0,0.0,27.14,-3.46,1.0241,80.17,0,70.67,13.64,0,0,0,0,0,0,0,0,0,0,70.6667,0.0,0.0,0.0,0.0
11226,2023354,0.0,0.0,27.14,-3.46,1.0241,89.48,0,70.67,12.0,0,0,0,0,0,0,0,0,0,0,70.6667,0.0,0.0,0.0,0.0
11227,2023354,0.0,0.0,27.14,-3.46,1.0241,76.67,0,70.67,12.9,0,0,0,0,0,0,0,0,0,0,70.67,0.0,0.0,0.0,0.0
11228,2023354,0.0,0.0,27.14,-3.46,1.0241,100.34,0,70.67,19.83,0,0,0,0,0,0,0,0,0,0,70.6667,0.0,0.0,0.0,0.0
11229,2023360,16.74,0.0,0.0,0.0,1.024,21.95,1,16.74,16.74,0,0,0,0,0,0,0,0,0,0,20.0,0.0,0.0,0.0,0.0
11230,2023361,12.92,0.0,0.0,0.0,1.0243,20.0,1,12.92,12.92,0,0,0,0,0,0,0,0,0,0,20.0,0.0,0.0,0.0,0.0
11231,2023363,28.55,14.4,14.4,-1.84,1.04,41.82,1,28.55,28.55,0,0,0,0,0,0,0,0,0,0,37.5,0.0,0.0,0.0,0.0
11232,2023366,0.0,0.0,0.0,0.0,1.0192,20.0,0,20.0,5.84,0,0,0,0,0,0,0,0,0,0,20.0,0.0,0.0,0.0,0.0
11233,2023366,17.74,0.0,0.0,0.0,1.0192,26.35,1,17.74,17.74,0,0,0,0,0,0,0,0,0,0,20.0,0.0,0.0,0.0,0.0
11234,2023367,0.0,0.0,0.0,0.0,1.0256,12.74,0,10.0,4.74,0,0,0,0,0,0,0,0,0,0,10.0,0.0,0.0,0.0,0.0
11235,2023368,15.05,0.0,0.0,0.0,1.0261,24.45,1,15.05,15.05,0,0,0,0,0,0,0,0,0,0,19.0,0.0,0.0,0.0,0.0
11236,2023370,0.0,0.0,5.22,-0.67,1.04,16.57,0,13.6,6.72,0,0,0,0,0,0,0,0,0,0,13.6,0.0,0.0,0.0,0.0
11237,2023370,0.0,0.0,10.02,-1.28,1.04,29.34,0,26.1,6.83,0,0,0,0,0,0,0,0,0,0,26.1,0.0,0.0,0.0,0.0
11238,2023370,0.0,0.0,10.02,-1.28,1.04,27.57,0,26.1,4.79,0,0,0,0,0,0,0,0,0,0,26.1,0.0,0.0,0.0,0.0
11239,2023372,49.45,-2.69,21.12,-2.69,1.0192,55.0,1,49.45,49.45,0,0,0,0,0,0,0,0,0,0,55.0,0.0,0.0,0.0,0.0
11240,2023372,43.41,-2.69,21.12,-2.69,1.0192,56.73,1,43.41,43.41,0,0,0,0,0,0,0,0,0,0,55.0,0.0,0.0,0.0,0.0
11241,2023377,347.37,-35.56,357.32,-77.92,1.0215,822.68,1,702.0,328.03,0,0,0,0,0,0,0,0,0,0,702.0,0.0,0.0,0.0,0.0
11242,2023378,0.0,0.0,357.32,-77.92,1.0231,802.26,0,702.0,294.16,0,0,0,0,0,0,0,0,0,0,702.0,0.0,0.0,0.0,0.0
11243,2023379,233.0,-25.86,118.6,-25.86,1.0216,251.6,1,233.0,94.83,0,0,0,0,0,0,0,0,0,0,233.0,0.0,0.0,0.0,0.0
11244,2023380,233.0,-25.86,118.6,-25.86,1.022,255.96,1,233.0,80.42,0,0,0,0,0,0,0,0,0,0,233.0,0.0,0.0,0.0,0.0
11245,2023381,233.0,-25.86,118.6,-25.86,1.0203,233.0,1,233.0,70.7,0,0,0,0,0,0,0,0,0,0,233.0,0.0,0.0,0.0,0.0
11246,2023382,214.45,-25.86,118.6,-25.86,1.0207,318.21,1,233.0,108.13,0,0,0,0,0,0,0,0,0,0,233.0,0.0,0.0,0.0,0.0
11247,2023383,233.0,-25.86,118.6,-25.86,1.0213,252.6,1,233.0,44.19,0,0,0,0,0,0,0,0,0,0,233.0,0.0,0.0,0.0,0.0
11248,2023384,233.0,-25.86,118.6,-25.86,1.0205,233.0,1,233.0,100.19,0,0,0,0,0,0,0,0,0,0,233.0,0.0,0.0,0.0,0.0
11249,2023385,21.97,0.0,0.0,0.0,1.0192,41.35,1,21.97,21.97,0,0,0,0,0,0,0,0,0,0,30.0,0.0,0.0,0.0,0.0
11250,2023385,30.0,0.0,0.0,0.0,1.0192,32.67,1,30.0,30.0,0,0,0,0,0,0,0,0,0,0,30.0,0.0,0.0,0.0,0.0
11251,2023385,26.4,0.0,0.0,0.0,1.0192,40.95,1,26.4,26.4,0,0,0,0,0,0,0,0,0,0,30.0,0.0,0.0,0.0,0.0
11252,2023386,49.9,-5.54,25.4,-5.54,1.0216,68.1,1,49.9,11.44,0,0,0,0,0,0,0,0,0,0,49.9,0.0,0.0,0.0,0.0
11253,2023389,0.0,0.0,0.0,0.0,1.0192,72.65,0,54.0,23.12,0,0,0,0,0,0,0,0,0,0,54.0,0.0,0.0,0.0,0.0
11254,2023390,0.0,0.0,0.0,0.0,1.0192,8.68,0,7.5,2.38,0,0,0,0,0,0,0,0,0,0,7.5,0.0,0.0,0.0,0.0
11255,2023390,14.03,0.0,0.0,0.0,1.0192,33.23,1,14.03,14.03,0,0,0,0,0,0,0,0,0,0,22.5,0.0,0.0,0.0,0.0
11256,2023390,25.0,0.0,0.0,0.0,1.0192,25.1,1,25.0,25.0,0,0,0,0,0,0,0,0,0,0,25.0,0.0,0.0,0.0,0.0
11257,2023390,7.56,0.0,0.0,0.0,1.0192,30.6,1,7.56,7.56,0,0,0,0,0,0,0,0,0,0,25.0,0.0,0.0,0.0,0.0
11258,2023393,32.64,14.4,14.4,-1.84,1.0214,41.6,1,32.64,32.64,0,0,0,0,0,0,0,0,0,0,37.5,0.0,0.0,0.0,0.0
11259,2023396,0.0,0.0,0.0,0.0,1.0244,76.9,0,52.0,18.72,0,0,0,0,0,0,0,0,0,0,52.0,0.0,0.0,0.0,0.0
11260,2023399,27.53,1.29,14.01,-3.06,1.0248,35.86,1,27.53,7.24,0,0,0,0,0,0,0,0,0,0,27.53,0.0,0.0,0.0,0.0
11261,2023400,27.53,1.29,14.01,-3.06,1.0259,28.0,1,27.53,8.53,0,0,0,0,0,0,0,0,0,0,27.53,0.0,0.0,0.0,0.0
11262,2023401,27.53,1.29,14.01,-3.06,1.0244,35.86,1,27.53,9.49,0,0,0,0,0,0,0,0,0,0,27.5333,0.0,0.0,0.0,0.0
11263,2023403,46.0,23.41,23.41,-5.11,1.0049,60.66,1,46.0,6.59,0,0,0,0,0,0,0,0,0,0,46.0,0.0,0.0,0.0,0.0
11264,2023405,47.3,-5.25,24.08,-5.25,1.0192,70.73,1,47.3,21.62,0,0,0,0,0,0,0,0,0,0,47.3,0.0,0.0,0.0,0.0
11265,2023406,60.5,30.79,30.79,-6.72,1.0192,78.08,1,60.5,28.39,0,0,0,0,0,0,0,0,0,0,60.5,0.0,0.0,0.0,0.0
11266,2023406,60.5,30.79,30.79,-6.72,1.0192,76.86,1,60.5,12.51,0,0,0,0,0,0,0,0,0,0,60.5,0.0,0.0,0.0,0.0
11267,2023411,150.67,76.72,76.72,-9.79,1.0473,252.22,1,150.67,150.67,0,0,0,0,0,0,0,0,0,0,199.8,0.0,0.0,0.0,0.0
11268,2023417,291.98,44.48,134.78,-17.2,1.0351,414.27,1,291.98,291.98,0,0,0,0,0,0,0,0,0,0,351.0,0.0,0.0,0.0,0.0
11269,2023418,351.0,44.48,134.78,-17.2,1.0361,371.75,1,351.0,351.0,0,0,0,0,0,0,0,0,0,0,351.0,0.0,0.0,0.0,0.0
11270,2023419,346.13,44.48,134.78,-17.2,1.0338,426.99,1,346.13,346.13,0,0,0,0,0,0,0,0,0,0,351.0,0.0,0.0,0.0,0.0
11271,2023421,49.5,25.2,25.2,-5.49,1.0365,54.55,1,49.5,16.44,0,0,0,0,0,0,0,0,0,0,49.5,0.0,0.0,0.0,0.0
11272,2023422,38.4,4.04,19.55,-4.26,1.04,42.86,1,38.4,15.82,0,0,0,0,0,0,0,0,0,0,38.4,0.0,0.0,0.0,0.0
11273,2023423,81.9,31.45,31.45,-4.01,1.0385,94.15,1,81.9,81.9,0,0,0,0,0,0,0,0,0,0,81.9,0.0,0.0,0.0,0.0
11274,2023425,46.1,-4.5,23.46,-5.12,1.04,51.09,1,46.1,19.53,0,0,0,0,0,0,0,0,0,0,46.1,0.0,0.0,0.0,0.0
11275,2023426,46.1,23.46,23.46,-5.12,1.041,46.78,1,46.1,13.17,0,0,0,0,0,0,0,0,0,0,46.1,0.0,0.0,0.0,0.0
11276,2023434,185.0,-0.11,94.16,-20.53,1.0245,257.24,1,185.0,58.43,0,0,0,0,0,0,0,0,0,0,185.0,0.0,0.0,0.0,0.0
11277,2023435,103.9,-0.11,52.89,-11.53,1.0245,120.78,1,103.9,12.12,0,0,0,0,0,0,0,0,0,0,103.9,0.0,0.0,0.0,0.0
11278,2023436,0.0,0.0,21.12,-2.69,1.0192,74.89,0,55.0,20.65,0,0,0,0,0,0,0,0,0,0,55.0,0.0,0.0,0.0,0.0
11279,2023436,51.3,-2.69,21.12,-2.69,1.0192,59.39,1,51.3,51.3,0,0,0,0,0,0,0,0,0,0,55.0,0.0,0.0,0.0,0.0
11280,2023436,33.47,-2.69,21.12,-2.69,1.0192,73.82,1,33.47,33.47,0,0,0,0,0,0,0,0,0,0,55.0,0.0,0.0,0.0,0.0
11281,2023438,8.02,0.0,0.0,0.0,1.0192,12.01,1,8.02,8.02,0,0,0,0,0,0,0,0,0,0,10.0,0.0,0.0,0.0,0.0
11282,2023438,14.77,0.0,0.0,0.0,1.0192,19.37,1,14.77,14.77,0,0,0,0,0,0,0,0,0,0,17.4,0.0,0.0,0.0,0.0
11283,2023438,12.75,0.0,0.0,0.0,1.0192,25.0,1,12.75,12.75,0,0,0,0,0,0,0,0,0,0,18.0,0.0,0.0,0.0,0.0
11284,2023438,14.1,0.0,0.0,0.0,1.0192,25.05,1,14.1,14.1,0,0,0,0,0,0,0,0,0,0,20.0,0.0,0.0,0.0,0.0
11285,2023438,12.58,0.0,0.0,0.0,1.0192,20.3,1,12.58,12.58,0,0,0,0,0,0,0,0,0,0,20.0,0.0,0.0,0.0,0.0
11286,2023441,0.0,0.0,0.0,0.0,1.0192,12.66,0,12.5,4.56,0,0,0,0,0,0,0,0,0,0,12.5,0.0,0.0,0.0,0.0
11287,2023441,8.83,0.0,0.0,0.0,1.0192,14.47,1,8.83,8.83,0,0,0,0,0,0,0,0,0,0,12.5,0.0,0.0,0.0,0.0
11288,2023441,0.0,0.0,0.0,0.0,1.0192,35.45,0,28.0,11.47,0,0,0,0,0,0,0,0,0,0,28.0,0.0,0.0,0.0,0.0
11289,2023445,100.2,51.0,51.0,-11.12,0.9948,135.93,1,100.2,17.86,0,0,0,0,0,0,0,0,0,0,100.2,0.0,0.0,0.0,0.0
11290,2023446,100.2,51.0,51.0,-11.12,0.9918,118.89,1,100.2,42.34,0,0,0,0,0,0,0,0,0,0,100.2,0.0,0.0,0.0,0.0
11291,2023447,100.2,51.0,51.0,-11.12,0.9895,115.69,1,100.2,16.54,0,0,0,0,0,0,0,0,0,0,100.2,0.0,0.0,0.0,0.0
11292,2023449,60.5,30.79,30.79,-6.72,1.043,86.85,1,60.5,21.29,0,0,0,0,0,0,0,0,0,0,60.5,0.0,0.0,0.0,0.0
11293,2023453,91.83,-7.35,57.6,-7.35,1.0224,182.17,1,91.83,91.83,0,0,0,0,0,0,0,0,0,0,150.0,0.0,0.0,0.0,0.0
11294,2023454,132.32,-7.35,57.6,-7.35,1.0223,172.7,1,132.32,132.32,0,0,0,0,0,0,0,0,0,0,150.0,0.0,0.0,0.0,0.0
11295,2023455,5.79,-0.4,3.1,-0.4,1.0229,8.07,1,5.79,5.79,0,0,0,0,0,0,0,0,0,0,8.07,0.0,0.0,0.0,0.0
11296,2023456,5.85,-0.4,3.1,-0.4,1.0265,8.98,1,5.85,5.85,0,0,0,0,0,0,0,0,0,0,8.07,0.0,0.0,0.0,0.0
11297,2023456,5.83,-0.4,3.1,-0.4,1.0265,8.07,1,5.83,5.83,0,0,0,0,0,0,0,0,0,0,8.0667,0.0,0.0,0.0,0.0
11298,2023459,14.45,-0.81,6.37,-0.81,1.0189,16.68,1,14.45,14.45,0,0,0,0,0,0,0,0,0,0,16.6,0.0,0.0,0.0,0.0
11299,2023460,0.0,0.0,6.37,-0.81,1.0199,20.12,0,16.6,2.4,0,0,0,0,0,0,0,0,0,0,16.6,0.0,0.0,0.0,0.0
11300,2023462,11.65,-0.81,6.37,-0.81,1.019,16.6,1,11.65,11.65,0,0,0,0,0,0,0,0,0,0,16.6,0.0,0.0,0.0,0.0
11301,2023463,11.03,-0.81,6.37,-0.81,1.019,19.34,1,11.03,11.03,0,0,0,0,0,0,0,0,0,0,16.6,0.0,0.0,0.0,0.0
11302,2023469,0.0,0.0,3.46,-0.44,1.0192,12.5,0,9.0,3.16,0,0,0,0,0,0,0,0,0,0,9.0,0.0,0.0,0.0,0.0
11303,2023469,0.0,0.0,36.29,-4.63,1.0192,133.0,0,94.5,35.66,0,0,0,0,0,0,0,0,0,0,94.5,0.0,0.0,0.0,0.0
11304,2023471,38.9,-4.32,19.8,-4.32,1.0362,56.88,1,38.9,8.33,0,0,0,0,0,0,0,0,0,0,38.9,0.0,0.0,0.0,0.0
11305,2023477,50.4,25.65,25.65,25.65,1.0025,59.42,1,50.4,5.52,0,0,0,0,0,0,0,0,0,0,50.4,0.0,0.0,0.0,0.0
11306,2023478,49.1,15.2,24.99,-5.45,0.9939,58.65,1,49.1,10.87,0,0,0,0,0,0,0,0,0,0,49.1,0.0,0.0,0.0,0.0
11307,2023478,49.1,15.2,24.99,-5.45,0.9939,60.27,1,49.1,6.79,0,0,0,0,0,0,0,0,0,0,49.1,0.0,0.0,0.0,0.0
11308,2023479,8.4,4.28,4.28,-0.93,0.9997,10.7,1,8.4,4.1,0,0,0,0,0,0,0,0,0,0,8.4,0.0,0.0,0.0,0.0
11309,2023479,0.0,0.0,4.28,-0.93,0.9997,10.67,0,8.4,2.44,0,0,0,0,0,0,0,0,0,0,8.4,0.0,0.0,0.0,0.0
11310,2023480,0.0,0.0,4.28,-0.93,1.0133,10.29,0,8.4,3.2,0,0,0,0,0,0,0,0,0,0,8.4,0.0,0.0,0.0,0.0
11311,2023480,0.0,0.0,4.28,-0.93,1.0133,12.47,0,8.4,3.64,0,0,0,0,0,0,0,0,0,0,8.4,0.0,0.0,0.0,0.0
11312,2023481,0.0,0.0,4.28,-0.93,1.0133,10.57,0,8.4,1.7,0,0,0,0,0,0,0,0,0,0,8.4,0.0,0.0,0.0,0.0
11313,2023481,0.0,0.0,4.28,-0.93,1.0133,10.66,0,8.4,2.89,0,0,0,0,0,0,0,0,0,0,8.4,0.0,0.0,0.0,0.0
11314,2023484,31.0,-1.52,11.9,-1.52,1.0338,34.14,1,31.0,31.0,0,0,0,0,0,0,0,0,0,0,31.0,0.0,0.0,0.0,0.0
11315,2023485,40.94,-2.38,18.66,-2.38,1.0337,48.6,1,40.94,40.94,0,0,0,0,0,0,0,0,0,0,48.6,0.0,0.0,0.0,0.0
11316,2023487,33.45,-2.38,18.66,-2.38,1.0315,49.09,1,33.45,33.45,0,0,0,0,0,0,0,0,0,0,48.6,0.0,0.0,0.0,0.0
11317,2023490,12.81,0.56,8.06,-1.03,0.9773,23.85,1,12.81,12.81,0,0,0,0,0,0,0,0,0,0,21.0,0.0,0.0,0.0,0.0
11318,2023491,21.0,0.56,8.06,-1.03,0.9774,21.32,1,21.0,21.0,0,0,0,0,0,0,0,0,0,0,21.0,0.0,0.0,0.0,0.0
11319,2023493,95.0,36.48,36.48,-4.65,1.04,111.02,1,95.0,95.0,0,0,0,0,0,0,0,0,0,0,95.0,0.0,0.0,0.0,0.0
11320,2023493,95.0,36.48,36.48,-4.65,1.04,127.23,1,95.0,95.0,0,0,0,0,0,0,0,0,0,0,95.0,0.0,0.0,0.0,0.0
11321,2023495,0.0,0.0,4.21,-0.92,1.0192,8.92,0,8.27,1.79,0,0,0,0,0,0,0,0,0,0,8.2667,0.0,0.0,0.0,0.0
11322,2023495,0.0,0.0,4.21,-0.92,1.0192,11.78,0,8.27,2.55,0,0,0,0,0,0,0,0,0,0,8.2667,0.0,0.0,0.0,0.0
11323,2023495,8.27,4.21,4.21,-0.92,1.0192,9.24,1,8.27,3.62,0,0,0,0,0,0,0,0,0,0,8.2667,0.0,0.0,0.0,0.0
11324,2023495,0.0,0.0,4.21,-0.92,1.0192,9.11,0,8.27,1.79,0,0,0,0,0,0,0,0,0,0,8.27,0.0,0.0,0.0,0.0
11325,2023495,0.0,0.0,4.21,-0.92,1.0192,11.41,0,8.27,2.05,0,0,0,0,0,0,0,0,0,0,8.2667,0.0,0.0,0.0,0.0
11326,2023495,0.0,0.0,4.21,-0.92,1.0192,8.27,0,8.27,1.63,0,0,0,0,0,0,0,0,0,0,8.2667,0.0,0.0,0.0,0.0
11327,2023499,69.9,-7.76,35.58,-7.76,1.0172,77.96,1,69.9,26.17,0,0,0,0,0,0,0,0,0,0,69.9,0.0,0.0,0.0,0.0
11328,2023499,69.9,-7.76,35.58,-7.76,1.0172,79.04,1,69.9,27.48,0,0,0,0,0,0,0,0,0,0,69.9,0.0,0.0,0.0,0.0
